x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0.4088746905326843,0.7329816222190857,0.45912685990333557,0.7054866552352905,0.4973195791244507,0.6407840847969055,0.5151271224021912,0.5692947506904602,0.542899489402771,0.5311815738677979,0.475338876247406,0.5648837685585022,0.4657128155231476,0.5172433853149414,0.45888304710388184,0.5723680257797241,0.4640464186668396,0.5929747819900513,0.43573468923568726,0.5619857907295227,0.42475220561027527,0.514823317527771,0.42601796984672546,0.5850304365158081,0.43615272641181946,0.5955525040626526,0.3996240794658661,0.5687576532363892,0.3885119557380676,0.5318472981452942,0.39527615904808044,0.5925025343894958,0.40704166889190674,0.6016569137573242,0.36587217450141907,0.5815731883049011,0.35347533226013184,0.5532612800598145,0.363170325756073,0.5918928384780884,0.3741893172264099,0.603914201259613,0
0.40861254930496216,0.7333219051361084,0.45937103033065796,0.7057428359985352,0.4973076581954956,0.6414077281951904,0.515353798866272,0.570263147354126,0.5434274673461914,0.5319033861160278,0.4758636951446533,0.5649827718734741,0.4658835232257843,0.5168470144271851,0.45892447233200073,0.5713452696800232,0.46434327960014343,0.5932998657226562,0.4359138309955597,0.5621844530105591,0.4241620600223541,0.5142728686332703,0.4254389703273773,0.5844621062278748,0.4363357424736023,0.5951116681098938,0.39955341815948486,0.5690456032752991,0.38814297318458557,0.5315105319023132,0.3947335183620453,0.5920504927635193,0.4066998362541199,0.6010763049125671,0.36586934328079224,0.5821460485458374,0.3535619378089905,0.5534856915473938,0.36312538385391235,0.592603325843811,0.3741440176963806,0.6049157381057739,0
0.40969496965408325,0.7340054512023926,0.46163448691368103,0.7021209001541138,0.4986386299133301,0.6377753615379333,0.5156475901603699,0.5666287541389465,0.5438496470451355,0.529524564743042,0.47651830315589905,0.5634886622428894,0.46459725499153137,0.5174828767776489,0.45859676599502563,0.5733656287193298,0.46477973461151123,0.5938409566879272,0.4367949962615967,0.560814380645752,0.423894464969635,0.5143253803253174,0.4264591634273529,0.5846700668334961,0.4372149109840393,0.5971993803977966,0.40058812499046326,0.5680984854698181,0.3883913457393646,0.5304606556892395,0.395722895860672,0.5923683643341064,0.4077754616737366,0.6032711267471313,0.36674579977989197,0.5816584825515747,0.3543608784675598,0.5530548691749573,0.3644191026687622,0.5939142107963562,0.3758014738559723,0.6067926287651062,0
0.40963107347488403,0.7340989112854004,0.4615141749382019,0.7020438313484192,0.49845099449157715,0.6377988457679749,0.5154948234558105,0.5665134787559509,0.54377281665802,0.5292583703994751,0.4761728048324585,0.5628945231437683,0.46441689133644104,0.5173664093017578,0.4588015377521515,0.5733007788658142,0.465046226978302,0.593583881855011,0.4364277720451355,0.5604308247566223,0.4236624836921692,0.5145629644393921,0.4263495206832886,0.5850282907485962,0.43706443905830383,0.5971639752388,0.40022405982017517,0.5679221153259277,0.3884098529815674,0.5308406352996826,0.3955625593662262,0.5926363468170166,0.4074167013168335,0.6028407216072083,0.3664079010486603,0.5816317796707153,0.3541303277015686,0.5529353022575378,0.36413925886154175,0.5936028361320496,0.3754041790962219,0.6061209440231323,0
0.4133591949939728,0.7314207553863525,0.4654945731163025,0.7033979892730713,0.5027431845664978,0.6377869248390198,0.5206421613693237,0.5686152577400208,0.5481239557266235,0.5318515300750732,0.47946810722351074,0.564842939376831,0.46844935417175293,0.5151950120925903,0.463903546333313,0.5704595446586609,0.47168177366256714,0.5925593972206116,0.43979141116142273,0.5623805522918701,0.4283939599990845,0.513038158416748,0.43015506863594055,0.5827517509460449,0.4401295483112335,0.5933896899223328,0.4036858081817627,0.569708526134491,0.3924082815647125,0.5318098068237305,0.39896440505981445,0.5922844409942627,0.40984687209129333,0.6001899242401123,0.3703252673149109,0.5832033157348633,0.35808265209198,0.5544224977493286,0.36811119318008423,0.5948264002799988,0.3785056173801422,0.6073759198188782,0
0.41231638193130493,0.7333599328994751,0.46442344784736633,0.7058466672897339,0.5023736953735352,0.6403425931930542,0.5193151235580444,0.5696883201599121,0.546929657459259,0.5330458879470825,0.47910428047180176,0.5668706297874451,0.46921929717063904,0.5164945125579834,0.46330368518829346,0.5714063048362732,0.46970850229263306,0.5930023789405823,0.4402584135532379,0.5636476874351501,0.4279061555862427,0.5137892365455627,0.429802805185318,0.5835314989089966,0.4406655430793762,0.5944947600364685,0.4046821594238281,0.5699427723884583,0.3922095000743866,0.5313396453857422,0.39899885654449463,0.5924177169799805,0.41104423999786377,0.6015037894248962,0.3711733818054199,0.582484781742096,0.3589196801185608,0.5535076260566711,0.36849644780158997,0.5946105122566223,0.3789517879486084,0.6076125502586365,0
0.42635977268218994,0.73329097032547,0.4792729616165161,0.7102514505386353,0.5212624073028564,0.6450669765472412,0.5378986597061157,0.57452392578125,0.5655668377876282,0.5374799370765686,0.49697065353393555,0.565885066986084,0.4884049892425537,0.5165448188781738,0.48141592741012573,0.571029543876648,0.4876273274421692,0.5958519577980042,0.4580676853656769,0.5623549222946167,0.447716623544693,0.5126768350601196,0.4470561146736145,0.5808730721473694,0.45700177550315857,0.596316933631897,0.42203882336616516,0.5679981112480164,0.41112247109413147,0.5308826565742493,0.416287899017334,0.5915309190750122,0.4278987944126129,0.6029943823814392,0.3872096538543701,0.5803885459899902,0.37762588262557983,0.5500583648681641,0.38580626249313354,0.5924925208091736,0.39582741260528564,0.6077855229377747,0
0.43179261684417725,0.7315834760665894,0.4860246181488037,0.7053309082984924,0.5255025625228882,0.6409891843795776,0.5446549654006958,0.5728947520256042,0.573960542678833,0.5387056469917297,0.5042117238044739,0.5679659247398376,0.49569109082221985,0.5152104496955872,0.4902536869049072,0.5717982649803162,0.4970548152923584,0.5960110425949097,0.464836448431015,0.5640314817428589,0.4547634720802307,0.5141313076019287,0.45563963055610657,0.5849405527114868,0.46539434790611267,0.5975257754325867,0.42827746272087097,0.5697400569915771,0.41779541969299316,0.5300928950309753,0.4239529073238373,0.592952311038971,0.4351832866668701,0.6037481427192688,0.39342573285102844,0.5816596746444702,0.38223931193351746,0.5523297190666199,0.3926593065261841,0.5951451659202576,0.40357792377471924,0.6099100708961487,0
0.43118131160736084,0.7329673767089844,0.48411664366722107,0.7078188061714172,0.5249708890914917,0.643315315246582,0.5436614751815796,0.5743199586868286,0.5725427865982056,0.5391377806663513,0.5021272301673889,0.5693091154098511,0.49542659521102905,0.5171411037445068,0.4891447126865387,0.5730965733528137,0.49424833059310913,0.5973302721977234,0.46370187401771545,0.5644494891166687,0.4543531537055969,0.5136414170265198,0.4556431472301483,0.5842674374580383,0.4648970663547516,0.5999878644943237,0.4279775619506836,0.569534182548523,0.4177859127521515,0.5286639928817749,0.42482298612594604,0.5916622877120972,0.43576347827911377,0.605762779712677,0.3933646082878113,0.5812598466873169,0.38307976722717285,0.5504292845726013,0.39338919520378113,0.5925976037979126,0.4033392667770386,0.6085003614425659,0
0.4311918318271637,0.7330145835876465,0.4856075048446655,0.7060191631317139,0.5266257524490356,0.6425626873970032,0.5486482381820679,0.5730001926422119,0.5795742869377136,0.5390281081199646,0.5063121318817139,0.5684390664100647,0.5007831454277039,0.5161272883415222,0.49244409799575806,0.5712088942527771,0.4970990717411041,0.5954498052597046,0.46717569231987,0.5622856020927429,0.4597630500793457,0.5118988752365112,0.45769283175468445,0.5830090045928955,0.46655383706092834,0.598444402217865,0.43059834837913513,0.5667194128036499,0.42199552059173584,0.5266019105911255,0.4257057011127472,0.5900014042854309,0.4360553026199341,0.6032602787017822,0.3954545855522156,0.5780409574508667,0.3861999809741974,0.5475659370422363,0.39457911252975464,0.5903656482696533,0.40466445684432983,0.6055929064750671,0
0.4317599833011627,0.7352895140647888,0.4860190153121948,0.7068877220153809,0.5274866819381714,0.6438408493995667,0.5478070378303528,0.5733505487442017,0.5781850218772888,0.5388069748878479,0.5061614513397217,0.5691008567810059,0.5004430413246155,0.51738041639328,0.49137139320373535,0.5727063417434692,0.49514612555503845,0.5977718234062195,0.46754446625709534,0.5628436803817749,0.45891258120536804,0.5122449994087219,0.4578377604484558,0.5835275650024414,0.46756240725517273,0.600773274898529,0.4317258894443512,0.5669528841972351,0.42191311717033386,0.5257418155670166,0.42696595191955566,0.5897801518440247,0.4384082853794098,0.605378270149231,0.39663630723953247,0.578059196472168,0.3868296444416046,0.5462231040000916,0.39564788341522217,0.5898945331573486,0.40608441829681396,0.6067187786102295,0
0.432467520236969,0.7331348657608032,0.4851493835449219,0.7082797288894653,0.5278464555740356,0.6444680690765381,0.5469655990600586,0.5730757117271423,0.577518880367279,0.5380109548568726,0.5074007511138916,0.5672195553779602,0.5006875991821289,0.5152637362480164,0.49242186546325684,0.5720698237419128,0.497319757938385,0.5960050821304321,0.4681134819984436,0.5615968704223633,0.4589155614376068,0.5112917423248291,0.45817890763282776,0.5839701294898987,0.46785497665405273,0.5985246300697327,0.4318751394748688,0.5658378601074219,0.4220629930496216,0.5245488286018372,0.42690494656562805,0.588889479637146,0.43769532442092896,0.6018077731132507,0.3967631459236145,0.5766626596450806,0.38690704107284546,0.5445795059204102,0.395220547914505,0.5869256258010864,0.40446698665618896,0.6020287275314331,0
0.4319518804550171,0.7323550581932068,0.4853641986846924,0.7074848413467407,0.5275641679763794,0.6436843872070312,0.5471629500389099,0.5733786821365356,0.5779212713241577,0.5389164686203003,0.5069476366043091,0.5685460567474365,0.5010231733322144,0.5155199766159058,0.4928097724914551,0.5714688301086426,0.49734675884246826,0.5957973003387451,0.46778011322021484,0.5630688071250916,0.45884761214256287,0.5115540027618408,0.4581972658634186,0.5834766030311584,0.46803659200668335,0.5986434817314148,0.43155255913734436,0.566981315612793,0.4218285083770752,0.5249750018119812,0.4267798066139221,0.5887523293495178,0.437857985496521,0.6026624441146851,0.3964722156524658,0.5770981311798096,0.386679083108902,0.54375821352005,0.3951100707054138,0.5860370397567749,0.4045667052268982,0.6025948524475098,0
0.4330316483974457,0.7339751124382019,0.48671963810920715,0.7073865532875061,0.5276280641555786,0.6429021954536438,0.5458326935768127,0.5714528560638428,0.575812816619873,0.5374209880828857,0.5045452117919922,0.5684056282043457,0.4995441734790802,0.5158537030220032,0.4922690987586975,0.572519063949585,0.49618080258369446,0.594831645488739,0.46568751335144043,0.5632771253585815,0.45807430148124695,0.5102919340133667,0.4582245945930481,0.5824337005615234,0.46653443574905396,0.5966557264328003,0.42972782254219055,0.5681252479553223,0.42066749930381775,0.5249260663986206,0.426559716463089,0.5895827412605286,0.4365447759628296,0.6027597784996033,0.39465993642807007,0.5793668627738953,0.38479751348495483,0.545395016670227,0.3943604826927185,0.5877944827079773,0.40372899174690247,0.6032732129096985,0
0.4331241548061371,0.7339451313018799,0.48741406202316284,0.7069863677024841,0.5275173783302307,0.642008364200592,0.5456027984619141,0.5716549754142761,0.5756545662879944,0.5377980470657349,0.5042699575424194,0.5682239532470703,0.5001000165939331,0.5155375599861145,0.4925541281700134,0.5727937817573547,0.49636271595954895,0.594724178314209,0.46549543738365173,0.5630173683166504,0.45854896306991577,0.5100952386856079,0.4577557444572449,0.5823450684547424,0.4656178057193756,0.5964071154594421,0.4294140934944153,0.5679460167884827,0.4212910532951355,0.5244527459144592,0.426023006439209,0.5893653035163879,0.4352964758872986,0.6025862693786621,0.3946388065814972,0.5791470408439636,0.3851534426212311,0.5452898740768433,0.39418357610702515,0.5876480340957642,0.4031878411769867,0.6033822298049927,0
0.4312664270401001,0.7367077469825745,0.4856799244880676,0.710220217704773,0.5268834233283997,0.645386278629303,0.5468092560768127,0.5743961334228516,0.577700138092041,0.5399391651153564,0.5063132047653198,0.5676449537277222,0.49938589334487915,0.5165601968765259,0.49175283312797546,0.5753984451293945,0.49641457200050354,0.5963451862335205,0.46713462471961975,0.5619896054267883,0.4579542279243469,0.5123838186264038,0.4574302136898041,0.5854545831680298,0.4662407338619232,0.5972589254379272,0.430593878030777,0.5668312311172485,0.42136940360069275,0.5264757871627808,0.4260731041431427,0.5912964940071106,0.4365409314632416,0.6020581126213074,0.3956441879272461,0.5780171155929565,0.3853084444999695,0.5468751192092896,0.3939181864261627,0.5895510315895081,0.40362784266471863,0.6033549308776855,0
0.43153661489486694,0.7368068695068359,0.4851892590522766,0.7105351686477661,0.5270331501960754,0.6472521424293518,0.5462938547134399,0.5750932693481445,0.5776733756065369,0.5401484966278076,0.5062362551689148,0.5682029128074646,0.4998130202293396,0.517120361328125,0.4916155934333801,0.5751697421073914,0.4960142970085144,0.5971176624298096,0.46702831983566284,0.5623717308044434,0.4578772485256195,0.5126994848251343,0.45725759863853455,0.5859844088554382,0.4663820266723633,0.5982800126075745,0.43070265650749207,0.5671685338020325,0.4212757349014282,0.5265023708343506,0.4260804057121277,0.5913941264152527,0.4367126226425171,0.6024894714355469,0.395628958940506,0.5783706903457642,0.3851300776004791,0.5464115738868713,0.39372551441192627,0.589158296585083,0.40339720249176025,0.6032490134239197,0
0.4406417906284332,0.7369931936264038,0.4953605830669403,0.7111647725105286,0.5362933874130249,0.6468743681907654,0.5550692677497864,0.5790959596633911,0.5833708643913269,0.5443115234375,0.5129848718643188,0.574439525604248,0.5079006552696228,0.5189105868339539,0.5015765428543091,0.5762943625450134,0.5062466263771057,0.6034326553344727,0.4742179811000824,0.5695880651473999,0.46644851565361023,0.5158318281173706,0.4663553833961487,0.5856350660324097,0.47476905584335327,0.6016770005226135,0.4382288455963135,0.5748525261878967,0.42932605743408203,0.5306946039199829,0.4338397681713104,0.5928699374198914,0.44308266043663025,0.6071997880935669,0.40390151739120483,0.5867528319358826,0.3930758535861969,0.5518683195114136,0.4017984867095947,0.5934285521507263,0.41067883372306824,0.6111575961112976,0
0.45323771238327026,0.7404301762580872,0.5075429081916809,0.7139739394187927,0.548503577709198,0.647005021572113,0.5661505460739136,0.5796353816986084,0.5939160585403442,0.5453580617904663,0.5220587253570557,0.575031042098999,0.5159947276115417,0.5235608220100403,0.5136050581932068,0.5817179083824158,0.5197142362594604,0.6084358096122742,0.48421773314476013,0.5713587403297424,0.4758354425430298,0.5199785828590393,0.47869837284088135,0.5867688059806824,0.48604831099510193,0.6059044003486633,0.4485977292060852,0.5765949487686157,0.43936291337013245,0.5334386825561523,0.4464128911495209,0.5949596762657166,0.4552821218967438,0.6131179928779602,0.4135846793651581,0.5877524614334106,0.4056713581085205,0.5541024804115295,0.4145529568195343,0.5978339314460754,0.4219760000705719,0.6178857088088989,0
0.45319780707359314,0.7412632703781128,0.506767988204956,0.715781569480896,0.5476503372192383,0.6512434482574463,0.5649176239967346,0.5839133262634277,0.592553973197937,0.5483190417289734,0.523632287979126,0.575398325920105,0.5175004601478577,0.5257334113121033,0.5147489309310913,0.5847258567810059,0.5207716822624207,0.6082799434661865,0.4860931634902954,0.5704713463783264,0.47704580426216125,0.5211174488067627,0.4794475734233856,0.5892655849456787,0.4867292642593384,0.6073868274688721,0.4499568045139313,0.575583815574646,0.440232515335083,0.5350630283355713,0.4474596679210663,0.5977797508239746,0.4563782811164856,0.6151993274688721,0.41460341215133667,0.5875197649002075,0.40540820360183716,0.5565895438194275,0.41455328464508057,0.5999349355697632,0.4223327040672302,0.6179522275924683,0
0.469381719827652,0.7420663833618164,0.5237500071525574,0.7159299850463867,0.566092848777771,0.6489875316619873,0.5840340852737427,0.5828138589859009,0.6118252277374268,0.5505188703536987,0.5397153496742249,0.5721120238304138,0.535006046295166,0.5278103351593018,0.5319792628288269,0.586743175983429,0.5380387902259827,0.610529363155365,0.5021570324897766,0.5683808326721191,0.4951244592666626,0.524043083190918,0.49637770652770996,0.5891665816307068,0.5023356676101685,0.6069319248199463,0.4657890498638153,0.5739883184432983,0.45882150530815125,0.536681592464447,0.4649814963340759,0.5975545048713684,0.4717949330806732,0.6155744194984436,0.42941752076148987,0.5854666233062744,0.4242788553237915,0.5565073490142822,0.4327246844768524,0.599821925163269,0.43931472301483154,0.6183167099952698,0
0.46780580282211304,0.7400466203689575,0.5221118330955505,0.7163181304931641,0.5644487738609314,0.6500228047370911,0.5833539962768555,0.5853419303894043,0.6095577478408813,0.5529879331588745,0.540530264377594,0.5752448439598083,0.5366007089614868,0.53067946434021,0.5325273275375366,0.589512825012207,0.538104236125946,0.6093621253967285,0.5031344294548035,0.5697159767150879,0.4967007637023926,0.523577094078064,0.4969182014465332,0.5899521112442017,0.502596378326416,0.6076326370239258,0.4664972424507141,0.5737397074699402,0.4589226543903351,0.5370610356330872,0.464875191450119,0.5982075333595276,0.4718337059020996,0.6147699356079102,0.4302416443824768,0.5837671160697937,0.4243439733982086,0.5578843951225281,0.4323579668998718,0.5998969674110413,0.43871939182281494,0.6153610944747925,0
0.4912072718143463,0.7437775135040283,0.5453127026557922,0.7183443903923035,0.5865020751953125,0.6518274545669556,0.6053862571716309,0.587334156036377,0.6316514015197754,0.5548480153083801,0.5593973994255066,0.572307825088501,0.5569608211517334,0.531674861907959,0.5546650886535645,0.5885403752326965,0.5592634677886963,0.6123074293136597,0.5227968096733093,0.5685181617736816,0.5163692831993103,0.5281798243522644,0.5177668333053589,0.590969443321228,0.5229008793830872,0.6100967526435852,0.4867165982723236,0.5740426778793335,0.4807620048522949,0.5382248759269714,0.4870186150074005,0.5972669720649719,0.49232909083366394,0.6185673475265503,0.4498848617076874,0.5852621793746948,0.44617414474487305,0.5548635125160217,0.4546773135662079,0.597931981086731,0.46049076318740845,0.6189345121383667,0
0.4888334572315216,0.7423715591430664,0.5427739024162292,0.7187443971633911,0.5848047733306885,0.6530499458312988,0.6050602793693542,0.5889439582824707,0.6305983662605286,0.5563734173774719,0.5607697367668152,0.5765125751495361,0.5564028024673462,0.5336306691169739,0.5538774728775024,0.591558039188385,0.5590187311172485,0.6143952012062073,0.5243565440177917,0.5715122818946838,0.517031192779541,0.5246310234069824,0.5178905129432678,0.5891969203948975,0.5233182907104492,0.6115790009498596,0.48829007148742676,0.5758874416351318,0.48021259903907776,0.537865161895752,0.48611700534820557,0.5973502993583679,0.4922606647014618,0.618711531162262,0.4519001245498657,0.5861380100250244,0.44592955708503723,0.5579450130462646,0.45396938920021057,0.5992391109466553,0.460415780544281,0.6176853179931641,0
0.5112848281860352,0.7423203587532043,0.5660767555236816,0.7206882238388062,0.6090920567512512,0.6523270606994629,0.6284142136573792,0.5876010656356812,0.6549364328384399,0.5564280152320862,0.5834205150604248,0.5732535123825073,0.5813084244728088,0.5340864658355713,0.5764067769050598,0.5910385251045227,0.5805660486221313,0.6135510206222534,0.5468728542327881,0.5681530237197876,0.5406848192214966,0.5308408141136169,0.5388387441635132,0.5930778384208679,0.5436447858810425,0.6103544235229492,0.5106685757637024,0.5724306702613831,0.505108118057251,0.5396955609321594,0.5088460445404053,0.597815990447998,0.51417475938797,0.6163581013679504,0.4740040898323059,0.5818890333175659,0.4714318513870239,0.5539032816886902,0.47717490792274475,0.5974233746528625,0.48232612013816833,0.6167517304420471,0
0.5100548267364502,0.7413825988769531,0.5645536780357361,0.7192433476448059,0.6064178347587585,0.6529843807220459,0.6270802021026611,0.5898295640945435,0.6530256867408752,0.5575827360153198,0.5838778018951416,0.5782192349433899,0.5810663104057312,0.5364840030670166,0.5773001909255981,0.5923144221305847,0.5816676020622253,0.6145493388175964,0.5483362078666687,0.5716365575790405,0.5427941679954529,0.5277822613716125,0.5416245460510254,0.5906534790992737,0.5462567210197449,0.6109728813171387,0.5125179886817932,0.5747042894363403,0.5061690807342529,0.5383903980255127,0.5103617906570435,0.5972286462783813,0.5156963467597961,0.6170951724052429,0.47598007321357727,0.5834793448448181,0.47269147634506226,0.5560734868049622,0.4792509078979492,0.5978901386260986,0.4844094216823578,0.6158738732337952,0
